Timestamp,ElapsedMillis,Yaw,Pitch,Roll,Altitude,YawServo,PitchServo
16:19:49.324,17250,3.17,0.49,0.03,-0.1,2.99,-3.58
16:19:49.380,17306,3.54,-1.00,-0.00,-0.2,2.99,-3.61
16:19:49.438,17364,4.40,-1.78,-0.01,-0.1,4.83,-2.71
16:19:49.495,17421,5.71,-2.10,0.01,-0.1,6.61,-1.54
16:19:49.552,17478,7.06,-1.94,0.07,-0.2,7.75,-0.28
16:19:49.609,17535,7.72,-1.56,0.11,-0.1,6.78,0.53
16:19:49.666,17592,7.29,-1.12,0.08,-0.1,3.96,1.03
16:19:49.723,17649,6.08,-0.50,0.12,-0.1,1.32,1.79
16:19:49.780,17706,4.14,0.27,0.13,-0.1,-1.56,2.56
16:19:49.838,17764,2.01,0.96,0.08,-0.1,-3.85,2.96
16:19:49.896,17822,-0.42,1.67,0.04,-0.1,-5.61,3.23
16:19:49.952,17878,-2.16,2.30,-0.04,-0.2,-5.42,3.56
16:19:50.010,17936,-2.69,2.88,-0.05,-0.2,-3.03,3.73
16:19:50.123,18049,0.08,4.00,-0.00,-0.1,4.68,4.50
16:19:50.181,18107,2.44,4.55,0.03,-0.2,7.67,4.79
16:19:50.238,18164,4.22,4.96,0.08,-0.1,7.49,4.74
16:19:50.295,18221,5.48,5.15,0.10,-0.1,6.99,4.37
16:19:50.352,18279,5.58,4.96,0.10,-0.1,4.47,3.42
16:19:50.410,18336,4.68,4.43,0.01,0.1,1.31,2.20
16:19:50.467,18393,3.22,3.91,-0.03,0.0,-0.88,1.80
16:19:50.525,18451,1.77,3.88,-0.08,-0.1,-2.06,2.89
16:19:50.582,18508,0.68,4.50,-0.04,-0.1,-1.95,4.96
16:19:50.639,18565,-0.08,5.49,-0.05,-0.2,-1.43,6.60
16:19:50.696,18622,-0.41,6.35,-0.02,-0.0,-0.69,6.94
16:19:50.753,18679,-0.24,6.48,-0.03,0.0,0.65,5.44
16:19:50.810,18736,0.35,5.84,-0.04,-0.1,2.09,3.09
16:19:50.867,18793,1.18,4.50,-0.04,-0.0,3.15,0.83
16:19:50.925,18851,2.04,2.76,-0.04,-0.0,3.85,-1.47
16:19:50.982,18908,2.88,0.97,-0.06,-0.1,4.47,-2.93
16:19:51.039,18965,3.55,-0.77,-0.07,-0.1,4.42,-3.61
16:19:51.097,19023,3.78,-1.84,-0.09,-0.1,3.52,-2.99
16:19:51.153,19079,3.65,-1.91,-0.10,-0.3,2.59,-0.60
16:19:51.211,19137,3.28,-1.11,-0.08,-0.2,1.76,1.94
16:19:51.268,19194,2.86,0.61,-0.07,-0.2,1.35,5.23
16:19:51.325,19251,2.53,2.65,-0.06,-0.1,1.26,7.77
16:19:51.382,19308,2.54,4.93,-0.05,-0.1,2.01,9.33
16:19:51.440,19366,2.77,6.39,0.00,-0.1,2.91,9.05
16:19:51.496,19422,3.04,6.88,0.02,-0.0,3.26,6.91
16:19:51.554,19480,3.14,6.31,0.03,-0.0,2.89,3.92
16:19:51.611,19537,3.17,4.97,-0.02,-0.1,2.72,1.32
16:19:51.668,19594,3.19,3.04,-0.03,-0.2,2.74,-1.31
16:19:51.725,19651,3.19,1.19,-0.07,-0.2,2.71,-2.96
16:19:51.783,19709,3.11,-0.77,-0.06,-0.2,2.49,-4.02
16:19:51.840,19766,2.96,-2.42,-0.11,-0.2,2.22,-4.21
16:19:51.897,19823,2.91,-3.28,-0.10,-0.1,2.40,-3.23
16:19:51.954,19880,2.98,-3.42,-0.11,-0.2,2.76,-1.49
16:19:52.011,19938,3.08,-2.58,-0.11,-0.2,3.00,1.27
16:19:52.069,19995,3.00,-1.00,-0.07,-0.1,2.62,4.12
16:19:52.126,20052,2.75,0.58,-0.08,-0.1,1.78,5.68
16:19:52.183,20109,2.91,2.24,-0.11,-0.1,2.79,6.53
16:19:52.241,20167,3.82,3.70,-0.04,-0.1,5.23,7.00
16:19:52.298,20224,4.81,4.60,-0.02,-0.1,6.42,6.39
16:19:52.355,20281,5.48,5.08,0.02,-0.1,6.13,5.63
16:19:52.411,20337,5.09,4.97,0.01,-0.1,3.53,4.14
16:19:52.468,20395,3.94,4.59,-0.05,-0.1,0.74,3.17
16:19:52.526,20452,2.46,4.13,-0.10,-0.1,-0.98,2.68
16:19:52.583,20509,0.83,3.65,-0.11,-0.1,-2.40,2.35
16:19:52.640,20566,-0.36,3.23,-0.19,-0.1,-2.23,2.25
16:19:52.698,20624,-0.68,3.00,-0.21,0.0,-0.32,2.58
16:19:52.755,20681,0.01,2.90,-0.19,-0.0,2.30,2.88
16:19:52.812,20738,1.63,2.90,-0.18,-0.1,5.74,3.16
16:19:52.869,20795,3.89,2.95,-0.13,-0.1,8.91,3.35
16:19:52.927,20853,6.20,2.91,-0.06,-0.1,10.41,3.18
16:19:52.984,20910,7.56,2.67,0.06,-0.2,9.40,2.56
16:19:53.041,20967,7.62,2.15,0.05,-0.2,6.32,1.54
16:19:53.098,21024,6.69,1.50,0.03,-0.1,3.12,0.82
16:19:53.156,21082,5.28,0.84,0.02,-0.1,1.21,0.43
16:19:53.213,21139,3.80,0.31,0.02,-0.1,-0.23,0.27
16:19:53.269,21195,2.24,-0.18,-0.00,-0.2,-1.03,0.23
16:19:53.327,21253,0.80,-0.52,-0.01,-0.1,-1.63,0.34
16:19:53.385,21311,-0.28,-0.68,-0.01,-0.1,-1.62,0.65
16:19:53.442,21368,-1.08,-0.83,-0.03,-0.1,-1.39,0.60
16:19:53.499,21425,-1.67,-0.93,-0.05,-0.1,-1.21,0.63
16:19:53.555,21481,-1.80,-0.78,-0.05,-0.3,-0.20,1.30
16:19:53.612,21538,-1.79,-0.37,-0.04,-0.2,0.31,2.23
16:19:53.670,21596,-1.81,0.16,-0.05,-0.2,0.16,2.79
16:19:53.727,21653,-1.68,0.79,-0.06,-0.1,0.51,3.38
16:19:53.784,21710,-1.15,1.30,-0.04,-0.1,1.76,3.68
16:19:53.842,21768,-0.35,1.44,-0.04,-0.2,3.07,2.81
16:19:53.899,21825,0.61,1.07,-0.02,-0.1,3.90,1.46
16:19:53.956,21882,1.53,0.28,-0.02,-0.1,4.49,-0.23
16:19:54.013,21939,2.41,-0.68,-0.00,-0.1,4.88,-1.20
16:19:54.071,21997,3.21,-1.74,-0.00,-0.1,5.20,-2.00
16:19:54.127,22053,3.68,-2.86,-0.00,-0.2,4.78,-2.81
16:19:54.184,22111,3.76,-3.84,-0.02,-0.2,3.90,-3.43
16:19:54.242,22168,3.58,-4.84,-0.01,-0.2,3.11,-3.93
16:19:54.299,22225,3.22,-5.72,-0.01,-0.0,2.51,-4.14
16:19:54.356,22282,2.69,-6.30,-0.02,-0.1,1.72,-4.01
16:19:54.413,22340,1.96,-6.65,-0.02,-0.1,0.91,-3.57
16:19:54.471,22397,1.09,-6.63,-0.02,-0.0,0.08,-2.76
16:19:54.527,22453,0.12,-6.21,-0.03,-0.1,-0.76,-1.59
16:19:54.585,22511,-0.74,-5.49,-0.05,-0.1,-1.31,-0.29
16:19:54.643,22569,-1.67,-4.36,-0.05,-0.1,-1.82,1.21
16:19:54.699,22625,-2.53,-2.88,-0.07,-0.0,-2.22,2.82
16:19:54.756,22682,-3.22,-1.05,-0.08,-0.2,-2.17,4.46
16:19:54.813,22739,-3.34,0.82,-0.06,-0.2,-1.26,5.98
16:19:54.870,22796,-2.97,2.68,-0.03,-0.1,0.16,7.34
16:19:54.929,22855,-2.52,3.82,-0.01,-0.1,0.87,7.80
16:19:54.986,22912,-1.00,6.08,0.01,-0.2,3.44,9.05
16:19:55.042,22968,0.44,7.57,0.06,-0.2,5.01,9.48
16:19:55.099,23026,2.10,8.75,0.12,-0.2,6.47,9.53
16:19:55.157,23083,3.73,9.45,0.15,-0.1,7.73,8.93
16:19:55.214,23140,5.46,9.80,0.19,-0.1,8.68,8.25
16:19:55.271,23197,6.93,9.69,0.21,-0.0,9.24,7.19
16:19:55.329,23255,8.18,9.18,0.21,-0.1,9.54,5.92
16:19:55.386,23312,9.29,8.30,0.21,-0.1,9.75,4.64
16:19:55.442,23369,10.16,7.12,0.21,-0.1,9.84,3.11
16:19:55.500,23426,10.81,5.71,0.20,-0.1,9.83,1.60
16:19:55.557,23483,11.34,4.04,0.20,-0.2,9.78,0.11
16:19:55.614,23540,11.73,2.20,0.17,-0.2,9.77,-1.18
16:19:55.671,23597,11.96,0.51,0.15,-0.2,9.63,-2.33
16:19:55.729,23655,12.02,-1.21,0.15,-0.1,9.32,-3.13
16:19:55.786,23713,11.86,-2.90,0.15,-0.1,8.80,-3.98
16:19:55.844,23770,11.39,-4.29,0.16,-0.1,7.81,-4.39
16:19:55.901,23827,10.64,-5.39,0.16,-0.2,6.59,-4.47
16:19:55.957,23883,9.55,-6.31,0.17,-0.1,5.37,-4.41
16:19:56.015,23941,8.17,-6.87,0.17,-0.1,4.18,-3.92
16:19:56.072,23998,6.96,-7.07,0.17,-0.0,3.08,-3.37
16:19:56.129,24055,5.50,-7.07,0.19,-0.1,2.12,-2.80
16:19:56.187,24113,4.00,-6.81,0.18,-0.2,1.25,-2.11
16:19:56.244,24170,2.66,-6.36,0.19,-0.2,0.49,-1.32
16:19:56.300,24226,1.41,-5.74,0.18,-0.1,-0.00,-0.48
16:19:56.358,24284,0.21,-4.92,0.16,-0.1,-0.42,0.27
16:19:56.415,24341,-0.71,-4.04,0.14,-0.2,-0.50,1.11
16:19:56.472,24398,-1.47,-3.02,0.13,-0.1,-0.42,1.91
16:19:56.530,24456,-2.10,-1.94,0.13,0.0,-0.42,2.66
16:20:20.226,48152,9.79,1.78,-1.21,-0.1,-0.48,3.32
16:20:20.283,48209,2.55,2.12,0.01,-0.0,10.07,8.43
16:20:20.340,48266,2.47,2.16,-0.01,-0.1,1.38,1.39
16:20:20.398,48324,2.53,2.15,0.01,-0.1,1.68,1.25
16:20:20.454,48380,2.37,2.16,-0.01,-0.1,0.95,1.36
16:20:20.511,48437,2.33,2.21,0.00,-0.1,1.37,1.57
16:20:20.569,48495,2.32,2.21,-0.01,0.0,1.46,1.38
16:20:20.626,48552,2.33,2.20,-0.01,-0.1,1.49,1.39
16:20:20.684,48610,2.33,2.17,-0.02,0.0,1.54,1.30
16:20:20.740,48666,2.29,2.22,-0.01,-0.1,1.38,1.51
16:20:20.797,48723,2.27,2.59,-0.02,-0.0,1.43,2.39
16:20:20.854,48780,2.26,3.42,-0.01,0.0,1.49,4.13
16:20:20.912,48838,2.21,4.84,-0.02,0.0,1.38,6.29
16:20:20.970,48896,2.15,6.61,0.00,-0.0,1.33,8.24
16:20:21.027,48953,2.00,8.56,0.00,0.1,1.02,9.88
16:20:21.084,49010,1.97,10.07,0.02,-0.0,1.27,10.32
16:20:21.140,49067,1.98,11.30,0.03,-0.1,1.39,10.27
16:20:21.199,49125,2.00,12.10,0.03,-0.0,1.49,9.73
16:20:21.255,49181,2.01,12.54,0.04,-0.0,1.45,9.18
16:20:21.313,49239,2.10,12.77,0.05,-0.1,1.70,8.81
16:20:21.370,49296,2.17,12.86,0.05,-0.1,1.74,8.61
16:20:21.427,49353,2.19,12.90,0.05,0.1,1.63,8.55
16:20:21.485,49411,2.18,12.92,0.05,-0.0,1.56,8.58
16:20:21.542,49468,2.13,12.91,0.04,0.0,1.45,8.60
16:20:21.598,49524,2.12,12.89,0.04,-0.0,1.53,8.64
16:20:21.656,49582,2.17,12.84,0.05,0.1,1.73,8.62
16:20:21.713,49639,2.16,12.82,0.04,0.0,1.62,8.66
16:20:21.769,49695,2.14,12.83,0.04,0.0,1.55,8.85
16:20:21.827,49753,2.14,12.87,0.04,0.1,1.60,9.01
16:20:21.885,49811,2.13,12.93,0.04,0.1,1.64,9.19
16:20:21.942,49868,2.09,12.99,0.04,0.1,1.53,9.29
16:20:21.999,49925,2.09,13.04,0.03,0.1,1.64,9.41
16:20:22.056,49982,2.13,13.11,0.03,0.1,1.76,9.55
16:20:22.113,50039,2.16,13.19,0.03,0.1,1.79,9.68
16:20:22.171,50097,2.16,13.26,0.03,-0.1,1.72,9.82
16:20:22.228,50154,2.15,13.25,0.04,-0.1,1.70,9.69
16:20:22.284,50210,2.12,13.09,0.03,-0.1,1.64,9.40
16:20:22.342,50268,2.10,12.74,0.02,-0.1,1.66,8.75
16:20:22.399,50325,2.07,11.99,0.01,-0.1,1.62,7.62
16:20:22.456,50382,2.13,11.05,0.01,-0.0,1.88,6.32
16:20:22.514,50440,2.24,9.78,-0.01,-0.1,2.12,4.93
16:20:22.571,50497,2.30,8.30,-0.02,-0.1,2.02,3.57
16:20:22.628,50554,2.49,6.59,-0.03,0.0,2.46,2.14
16:20:22.685,50611,2.33,4.95,-0.04,0.0,1.72,1.44
16:20:22.743,50669,1.76,3.54,-0.05,0.1,0.28,0.71
16:20:22.799,50725,1.57,2.24,-0.04,0.1,0.96,0.48
16:20:22.857,50783,1.58,0.45,-0.05,0.1,1.47,-1.54
16:20:22.914,50840,1.72,-1.62,-0.06,-0.1,2.04,-3.96
16:20:22.971,50897,1.81,-4.03,-0.09,0.0,1.87,-5.84
16:20:23.028,50954,2.11,-6.47,-0.08,0.0,2.52,-7.40
16:20:23.086,51012,2.41,-8.72,-0.07,0.1,2.83,-8.33
16:20:23.143,51069,2.49,-10.19,-0.06,0.1,2.40,-8.13
16:20:23.200,51126,2.48,-11.34,-0.06,-0.0,2.13,-7.66
16:20:23.257,51183,2.52,-12.09,-0.07,0.0,2.21,-7.16
16:20:23.315,51241,2.64,-12.54,-0.07,-0.1,2.52,-6.63
16:20:23.371,51298,2.72,-12.77,-0.07,-0.0,2.52,-6.56
16:20:23.429,51355,2.78,-12.57,-0.07,-0.0,2.54,-5.59
16:20:23.486,51412,2.71,-11.46,-0.08,-0.0,2.25,-2.71
16:20:23.544,51470,2.42,-9.71,-0.09,-0.1,1.53,0.00
16:20:23.600,51526,2.01,-7.78,-0.08,-0.0,0.93,1.68
16:20:23.658,51584,1.68,-6.06,-0.09,-0.1,0.90,2.17
16:20:23.715,51641,1.54,-4.87,-0.10,-0.1,1.32,1.75
16:20:23.772,51698,1.54,-4.22,-0.10,-0.0,1.61,0.68
16:20:23.829,51755,1.64,-4.06,-0.10,0.1,2.08,-0.48
16:20:23.886,51812,1.71,-4.07,-0.11,0.0,2.01,-0.99
16:20:23.943,51869,1.75,-4.14,-0.11,0.0,1.97,-1.19
16:20:24.001,51927,1.77,-4.24,-0.11,0.0,1.87,-1.39
16:20:24.058,51984,1.89,-4.30,-0.12,0.1,2.22,-1.36
16:20:24.115,52041,2.02,-4.25,-0.11,0.0,2.38,-1.10
16:20:24.172,52098,2.23,-4.11,-0.12,0.0,2.64,-0.81
16:20:24.230,52156,2.67,-3.93,-0.12,0.0,3.46,-0.61
16:20:24.287,52213,3.47,-3.69,-0.12,0.1,4.68,-0.33
16:20:24.344,52270,4.65,-3.55,-0.13,-0.0,6.32,-0.48
16:20:24.400,52326,5.97,-3.55,-0.13,-0.0,7.75,-0.88
16:20:24.458,52384,7.35,-3.57,-0.15,-0.0,8.88,-0.95
16:20:24.515,52441,8.44,-3.52,-0.14,-0.1,8.83,-0.79
16:20:24.573,52499,9.16,-3.40,-0.15,-0.1,8.32,-0.61
16:20:24.630,52556,9.51,-3.29,-0.15,-0.1,7.86,-0.49
16:20:24.686,52612,9.80,-3.20,-0.15,-0.1,7.77,-0.52
16:20:24.744,52670,9.92,-3.11,-0.15,0.0,7.47,-0.53
16:20:24.801,52727,9.98,-3.04,-0.15,-0.1,7.42,-0.53
16:20:24.859,52785,10.04,-2.97,-0.16,-0.1,7.54,-0.51
16:20:24.915,52841,10.02,-2.93,-0.16,-0.1,7.37,-0.57
16:20:24.973,52899,9.93,-2.94,-0.16,-0.1,7.20,-0.72
16:20:25.030,52956,9.84,-2.96,-0.16,-0.1,7.22,-0.79
16:20:25.087,53013,9.72,-2.98,-0.16,-0.1,7.14,-0.80
16:20:25.145,53071,9.47,-2.97,-0.15,-0.1,6.76,-0.73
16:20:25.202,53128,9.17,-2.89,-0.15,-0.0,6.42,-0.57
16:20:25.258,53184,8.73,-2.69,-0.15,0.0,5.91,-0.17
16:20:25.316,53242,8.11,-2.48,-0.13,0.0,5.26,-0.04
16:20:25.374,53300,7.36,-2.31,-0.13,-0.1,4.38,0.02
16:20:25.431,53357,6.39,-2.08,-0.13,0.0,3.42,0.26
16:20:25.488,53414,5.19,-1.79,-0.12,-0.1,2.16,0.53
16:20:25.545,53472,4.04,-1.64,-0.12,-0.1,1.63,0.37
16:20:25.602,53528,3.44,-1.63,-0.12,-0.1,2.19,0.00
16:20:25.659,53585,3.17,-1.71,-0.13,-0.0,3.11,-0.28
16:20:25.717,53643,2.95,-1.85,-0.12,-0.1,3.32,-0.55
16:20:25.774,53700,2.36,-2.00,-0.11,-0.1,2.29,-0.65
16:20:25.831,53757,1.45,-2.06,-0.11,-0.1,1.11,-0.56
16:20:25.888,53814,-0.04,-2.00,-0.09,-0.1,-1.31,-0.37
16:20:25.946,53872,-2.05,-1.70,-0.09,-0.1,-3.83,0.46
16:20:26.002,53928,-4.14,-1.17,-0.09,-0.0,-6.04,1.43
16:20:26.060,53986,-6.10,-0.38,-0.10,-0.0,-6.63,2.51
16:20:26.117,54043,-7.34,0.32,-0.10,0.1,-5.78,2.82
16:20:26.173,54099,-7.63,0.64,-0.10,0.0,-3.59,2.12
16:20:26.231,54157,-7.15,0.59,-0.10,0.1,-1.51,1.23
16:20:26.288,54214,-6.26,0.17,-0.10,0.1,0.20,0.03
16:20:26.346,54272,-5.29,-0.35,-0.10,0.0,0.94,-0.69
16:20:26.403,54329,-4.24,-0.84,-0.08,0.1,1.66,-0.80
16:20:26.459,54385,-3.35,-1.12,-0.10,-0.0,1.93,-0.62
16:20:26.517,54443,-2.64,-1.22,-0.09,-0.0,1.98,-0.20
16:20:26.574,54500,-2.13,-1.25,-0.08,0.1,1.67,0.01
16:20:26.631,54557,-1.83,-1.18,-0.09,0.1,1.37,0.24
16:20:26.688,54615,-1.74,-1.13,-0.09,-0.0,0.89,0.25
16:20:26.746,54672,-1.72,-1.07,-0.09,-0.1,0.61,0.31
16:20:26.803,54729,-1.64,-1.04,-0.10,-0.0,0.82,0.28
16:20:26.861,54787,-1.44,-1.07,-0.10,-0.0,1.26,0.07
16:20:26.917,54843,-1.80,-1.22,-0.10,0.0,0.19,-0.26
16:20:26.975,54901,-2.93,-1.24,-0.11,-0.1,-3.06,-0.10
16:20:27.031,54957,-4.17,-1.00,-0.11,-0.1,-4.17,0.65
16:20:27.089,55015,-4.27,-0.77,-0.09,-0.1,-1.73,0.93
16:20:27.146,55072,-3.65,-0.56,-0.09,-0.1,0.77,0.96
16:20:27.203,55129,-3.00,-0.52,-0.10,-0.1,1.32,0.60
16:20:27.261,55187,-2.63,-0.77,-0.08,-0.0,1.03,-0.25
16:20:27.318,55244,-2.85,-1.11,-0.09,-0.0,-0.67,-0.83
16:20:27.374,55300,-3.50,-1.39,-0.10,0.0,-2.08,-0.81
16:20:27.432,55358,-3.95,-1.54,-0.10,-0.0,-2.33,-0.61
16:20:27.489,55415,-3.43,-1.58,-0.09,-0.0,0.54,-0.32
16:20:27.547,55473,-2.75,-1.66,-0.09,0.0,1.60,-0.42
16:20:27.604,55530,-2.90,-1.80,-0.08,-0.0,-0.44,-0.75
16:20:27.660,55586,-3.80,-1.76,-0.09,0.0,-3.12,-0.34
16:20:27.719,55645,-4.61,-1.52,-0.11,0.0,-3.51,0.37
16:20:27.776,55702,-4.73,-1.21,-0.08,0.1,-2.07,0.70
16:20:27.833,55759,-4.15,-1.08,-0.08,0.1,0.16,0.44
16:20:27.889,55815,-3.54,-1.26,-0.07,0.0,0.75,-0.45
16:20:27.946,55872,-3.43,-1.49,-0.04,-0.0,-0.33,-0.81
16:20:28.004,55930,-3.90,-1.66,-0.07,0.0,-2.13,-0.71
16:20:28.061,55987,-4.21,-1.73,-0.06,0.0,-2.29,-0.78
16:20:28.118,56044,-5.23,-1.45,-0.10,-0.1,-3.75,0.14
16:20:28.176,56102,-5.74,-1.07,-0.10,-0.1,-3.70,0.91
16:20:28.233,56159,-5.52,-1.01,-0.09,-0.1,-1.87,0.28
16:20:28.290,56216,-4.73,-1.20,-0.08,-0.1,-0.00,-0.45
16:20:28.347,56273,-3.82,-1.71,-0.08,-0.1,0.90,-1.57
16:20:28.405,56331,-3.63,-2.24,-0.08,-0.1,-0.28,-2.05
16:20:28.462,56388,-4.33,-2.40,-0.09,0.0,-3.29,-1.44
16:20:28.519,56445,-5.11,-2.23,-0.10,0.0,-4.13,-0.45
16:20:28.576,56502,-5.16,-2.05,-0.10,0.1,-2.42,-0.18
16:20:28.633,56559,-4.74,-2.05,-0.10,0.0,-0.96,-0.63
16:20:28.691,56617,-4.40,-2.10,-0.12,-0.0,-0.87,-0.85
16:20:28.748,56674,-3.57,-2.08,-0.12,-0.1,0.04,-0.83
16:20:28.805,56731,-1.86,-1.97,-0.12,-0.0,3.91,-0.38
16:20:28.861,56787,0.02,-2.00,-0.11,0.0,5.58,-0.72
16:20:28.918,56844,0.49,-2.17,-0.13,-0.1,2.82,-1.29
16:20:28.976,56902,-0.18,-2.16,-0.15,-0.1,-0.78,-0.82
16:20:29.034,56960,-0.53,-2.30,-0.15,-0.0,-0.57,-1.27
16:20:29.090,57016,-0.22,-2.04,-0.15,-0.0,1.33,-0.45
16:20:29.148,57074,-0.10,-1.13,-0.15,-0.1,1.40,1.91
16:20:29.205,57131,-0.44,-0.41,-0.14,-0.0,-0.28,2.15
16:20:29.262,57188,-0.52,-0.39,-0.14,0.1,0.18,0.48
16:20:29.320,57246,-0.19,-0.58,-0.15,0.0,1.53,-0.53
16:20:29.376,57302,-0.13,-0.40,-0.15,0.1,1.68,-0.21
16:20:29.433,57359,-0.62,-0.14,-0.15,0.1,-0.42,0.87
16:20:29.491,57417,-0.75,-0.81,-0.15,0.1,-0.16,-0.97
16:20:29.548,57474,-0.61,-2.02,-0.15,0.0,0.74,-3.95
16:20:29.605,57531,-0.32,-3.65,-0.15,-0.1,1.30,-5.66
16:20:29.662,57588,-0.01,-4.50,-0.17,-0.1,1.72,-4.73
16:20:29.719,57645,-0.13,-4.21,-0.18,-0.1,0.58,-1.59
16:20:29.777,57703,-0.40,-4.03,-0.18,-0.0,-0.10,-1.51
16:20:29.834,57760,-0.41,-4.40,-0.16,0.0,0.31,-3.13
16:20:29.891,57817,-0.08,-4.28,-0.16,-0.1,1.79,-2.34
16:20:29.949,57875,-0.53,-3.67,-0.17,0.0,-0.50,-0.32
16:20:30.006,57932,-1.01,-3.51,-0.17,0.0,-1.08,-1.20
16:20:30.063,57989,-0.70,-3.89,-0.16,0.0,0.89,-3.08
16:20:30.120,58046,-0.12,-3.54,-0.18,-0.1,2.37,-1.37
16:20:30.177,58103,-0.07,-2.46,-0.18,0.0,1.09,1.29
16:21:01.278,89204,8.68,-4.12,-1.84,0.2,-0.28,2.46
16:21:01.334,89260,2.27,-0.04,-0.00,0.0,5.21,-2.47
16:21:01.392,89318,1.93,0.49,0.00,0.0,0.63,1.19
16:21:01.449,89375,1.71,0.79,0.01,-0.0,0.39,1.23
16:21:01.506,89432,1.65,1.08,-0.00,-0.0,0.95,1.34
16:21:01.564,89490,0.99,1.10,0.00,-0.0,-0.50,0.85
16:21:01.621,89547,0.28,1.23,0.00,0.0,-1.85,0.90
16:21:01.679,89605,0.24,2.03,-0.05,-0.1,-0.12,3.02
16:21:01.736,89662,1.49,3.06,-0.03,-0.1,3.42,4.27
16:21:01.793,89719,3.36,3.97,-0.02,-0.1,6.72,4.84
16:21:01.850,89776,5.27,4.54,0.02,-0.1,8.14,4.33
16:21:01.907,89833,7.15,4.69,0.01,-0.1,8.88,3.47
16:21:01.964,89890,8.86,4.35,0.03,-0.0,9.74,2.02
16:21:02.022,89948,10.05,3.68,0.06,0.0,9.50,0.85
16:21:02.078,90004,10.26,2.67,0.04,0.0,7.44,-0.49
16:21:02.136,90062,9.03,1.52,-0.05,0.0,3.35,-1.54
16:21:02.193,90119,7.18,0.63,-0.08,-0.0,-0.04,-1.82
