Timestamp,ElapsedMillis,Yaw,Pitch,Roll,Altitude,YawServo,PitchServo,Pyro1,Pyro2,DeltaTime,State
18:58:15.342,182137,0.73,-0.07,-0.00,0.0,83.50,92.50,1,0,11.0455,0
18:58:15.547,182342,0.78,-0.01,0.02,0.0,83.50,92.50,1,0,0.0010,0
18:58:15.748,182542,0.79,0.00,0.02,0.0,83.50,92.50,1,0,0.0036,0
18:58:15.947,182741,0.83,0.03,0.03,0.0,83.50,92.50,1,0,0.0055,0
18:58:16.147,182941,0.80,-0.01,0.04,0.0,83.50,92.50,1,0,0.0017,0
18:58:16.347,183141,0.86,0.05,0.06,0.0,83.50,92.50,1,0,0.0016,0
18:58:16.552,183346,0.81,-0.00,0.06,0.0,83.50,92.50,1,0,0.0043,0
18:58:16.752,183546,0.76,-0.06,0.07,0.0,83.50,92.50,1,0,0.0010,0
18:58:16.952,183746,0.71,-0.12,0.08,0.0,83.50,92.50,1,0,0.0043,0
18:58:17.151,183945,0.75,-0.09,0.07,0.0,83.50,92.50,1,0,0.0010,0
18:58:17.351,184145,0.72,-0.12,0.06,0.0,83.50,92.50,1,0,0.0035,0
18:58:17.555,184349,0.67,-0.17,0.04,0.0,83.50,92.50,1,0,0.0010,0
18:58:17.757,184551,0.69,-0.15,0.04,0.0,83.50,92.50,1,0,0.0029,0
18:58:17.956,184750,0.72,-0.11,0.03,0.0,83.50,92.50,1,0,0.0029,0
18:58:18.162,184956,0.69,-0.14,0.01,0.0,83.50,92.50,1,0,0.0017,0
18:58:18.361,185155,0.72,-0.11,0.02,0.0,83.50,92.50,1,0,0.0055,0
18:58:18.562,185356,0.66,-0.16,0.02,0.0,83.50,92.50,1,0,0.0029,0
18:58:18.762,185556,0.66,-0.17,0.03,0.0,83.50,92.50,1,0,0.0023,0
18:58:18.962,185756,0.68,-0.14,0.03,0.0,83.50,92.50,1,0,0.0043,0
18:58:19.162,185956,0.71,-0.14,0.04,0.0,83.50,92.50,1,0,0.0010,0
18:58:19.367,186161,0.70,-0.16,0.04,0.0,83.50,92.50,1,0,0.0035,0
18:58:19.568,186362,0.73,-0.12,0.03,0.0,83.50,92.50,1,0,0.0010,0
18:58:19.767,186561,0.70,-0.15,0.02,0.0,83.50,92.50,1,0,0.0035,0
18:58:19.967,186761,0.67,-0.18,0.01,0.0,83.50,92.50,1,0,0.0010,0
18:58:20.172,186966,0.67,-0.18,0.02,0.0,83.50,92.50,1,0,0.0017,0
18:58:20.372,187166,0.66,-0.20,0.03,0.0,83.50,92.50,1,0,0.0017,0
