Timestamp,ElapsedMillis,Yaw,Pitch,Roll,Altitude,YawServo,PitchServo
21:49:40.322,11276,-28.93,-40.78,14.08,730.1,0.00,0.00
21:49:40.607,11561,-1.40,0.52,0.02,0.2,-0.86,0.33
21:49:40.665,11619,-1.40,0.51,0.02,0.2,-0.88,0.31
21:49:40.722,11676,-1.40,0.51,0.02,0.2,-0.90,0.33
21:49:40.779,11733,-1.28,0.39,0.02,0.2,-0.63,0.06
21:49:40.836,11790,-0.86,0.01,0.01,0.2,0.27,-0.84
21:49:40.893,11847,-0.61,-0.53,-0.01,0.1,0.28,-1.53
21:49:40.951,11905,-0.54,-1.04,-0.02,-0.0,-0.21,-1.94
21:49:41.008,11962,-0.39,-1.63,-0.02,0.1,0.01,-2.38
21:49:41.065,12019,-0.24,-2.19,-0.02,0.0,0.17,-2.70
21:49:41.122,12076,-0.18,-2.46,-0.02,0.1,-0.01,-2.28
21:49:41.179,12133,-0.25,-2.54,-0.02,0.1,-0.31,-1.83
21:49:41.237,12191,-0.41,-2.39,-0.01,0.1,-0.73,-1.14
21:49:41.293,12248,-0.50,-2.26,-0.01,0.1,-0.65,-1.08
21:49:41.351,12305,-0.48,-2.07,-0.01,0.1,-0.36,-0.86
21:49:41.409,12363,-0.46,-1.76,-0.01,0.1,-0.26,-0.43
21:49:41.465,12419,-0.63,-1.34,0.00,0.2,-0.85,0.11
21:49:41.522,12477,-0.79,-0.95,0.01,0.3,-0.99,0.33
21:49:41.580,12534,-0.85,-0.63,0.02,0.1,-0.77,0.33
21:49:41.637,12591,-0.90,-0.42,0.02,0.1,-0.77,0.18
21:49:41.693,12647,-0.90,-0.30,0.03,0.3,-0.67,0.05
21:49:41.752,12706,-0.87,-0.29,0.02,0.1,-0.61,-0.22
21:49:41.809,12763,-0.79,-0.33,0.03,0.1,-0.41,-0.40
21:49:41.865,12819,-0.74,-0.33,0.03,0.0,-0.42,-0.33
21:49:41.922,12876,-0.74,-0.28,0.03,-0.0,-0.57,-0.17
21:49:41.980,12934,-0.77,-0.30,0.03,0.1,-0.69,-0.29
21:49:42.038,12992,-0.84,-0.48,0.03,0.2,-0.76,-0.83
21:49:42.095,13049,-1.28,-0.82,0.04,0.2,-1.85,-1.39
21:49:42.152,13106,-2.27,-1.23,0.08,0.3,-3.55,-1.82
21:49:42.209,13163,-3.65,-1.43,0.12,0.3,-5.81,-1.58
21:49:42.266,13220,-4.85,-1.48,0.16,0.2,-6.21,-1.15
21:49:42.324,13278,-5.89,-1.52,0.19,0.2,-6.30,-1.15
21:49:42.380,13335,-6.67,-1.59,0.21,0.2,-6.27,-1.32
21:49:42.438,13392,-7.49,-1.63,0.24,0.2,-6.78,-1.23
21:49:42.494,13448,-8.00,-1.68,0.26,0.2,-6.65,-1.30
21:49:42.552,13506,-7.41,-1.88,0.24,0.2,-3.92,-1.67
21:49:42.609,13563,-5.96,-2.22,0.19,0.2,-0.39,-2.43
21:49:42.666,13620,-4.22,-2.53,0.14,0.2,1.27,-2.51
21:49:42.724,13678,-2.33,-2.76,0.08,0.1,2.62,-2.49
21:49:42.780,13734,-0.81,-2.76,0.04,0.0,3.07,-1.92
21:49:42.838,13792,0.46,-2.63,0.00,0.2,2.87,-1.55
21:49:42.895,13849,1.22,-2.40,-0.02,0.2,2.22,-1.16
21:49:42.952,13906,1.49,-2.53,-0.01,0.2,1.12,-1.88
21:49:43.010,13964,1.61,-3.25,-0.02,0.2,0.84,-3.95
21:49:43.067,14021,1.78,-4.49,-0.02,0.2,0.98,-5.89
21:49:43.125,14079,2.18,-5.91,-0.04,0.1,1.77,-7.28
21:49:43.181,14135,2.50,-7.06,-0.06,0.2,1.80,-7.30
21:49:43.238,14192,2.73,-7.70,-0.07,0.2,1.78,-6.92
21:49:43.296,14250,2.77,-7.99,-0.07,0.2,1.46,-6.14
21:49:43.353,14307,2.73,-8.11,-0.07,0.3,1.14,-5.74
21:49:43.410,14364,2.68,-8.12,-0.07,0.2,1.09,-5.48
21:49:43.466,14420,2.66,-8.08,-0.07,0.1,1.16,-5.40
21:49:43.524,14478,2.66,-8.02,-0.07,0.2,1.31,-5.35
21:49:43.582,14536,2.65,-7.96,-0.06,0.2,1.21,-5.30
21:49:43.639,14593,2.61,-7.88,-0.06,0.1,1.17,-5.31
21:49:43.695,14649,2.60,-7.82,-0.06,-0.0,1.21,-5.32
21:49:43.753,14707,2.55,-7.79,-0.06,0.0,1.16,-5.43
21:49:43.810,14764,2.52,-7.75,-0.05,0.1,1.14,-5.44
21:49:43.868,14822,2.54,-7.73,-0.06,0.0,1.30,-5.49
21:49:43.925,14879,2.56,-7.71,-0.07,0.1,1.32,-5.57
21:49:43.982,14936,2.58,-7.69,-0.06,0.2,1.40,-5.60
21:49:44.039,14993,2.54,-7.63,-0.06,0.2,1.20,-5.49
21:49:44.096,15050,2.53,-7.59,-0.06,0.1,1.27,-5.54
21:49:44.154,15108,2.55,-7.55,-0.06,0.1,1.41,-5.57
21:49:44.210,15165,2.59,-7.51,-0.06,0.2,1.47,-5.60
21:49:44.268,15222,2.61,-7.50,-0.06,0.3,1.47,-5.74
21:49:44.326,15280,2.63,-7.49,-0.06,0.3,1.48,-5.75
21:49:44.382,15336,2.60,-7.48,-0.05,0.3,1.39,-5.77
21:49:44.440,15394,2.58,-7.46,-0.06,0.2,1.38,-5.79
21:49:44.496,15450,2.58,-7.41,-0.05,0.3,1.43,-5.73
21:49:44.554,15508,2.57,-7.38,-0.06,0.2,1.46,-5.82
21:49:44.610,15564,2.54,-7.40,-0.06,0.2,1.41,-5.93
21:49:44.668,15622,2.53,-7.43,-0.06,0.2,1.42,-6.04
21:49:44.726,15680,2.59,-7.46,-0.06,0.2,1.67,-6.14
21:49:44.783,15737,2.60,-7.50,-0.05,0.2,1.58,-6.24
21:49:44.840,15794,2.58,-7.51,-0.05,0.2,1.50,-6.21
21:49:44.897,15851,2.53,-7.49,-0.05,0.1,1.39,-6.14
21:49:44.954,15908,2.45,-7.46,-0.05,0.0,1.33,-6.16
21:49:45.012,15966,2.41,-7.46,-0.05,0.0,1.41,-6.24
21:49:45.080,16034,2.41,-7.48,-0.05,0.0,1.48,-6.37
21:49:45.126,16080,2.44,-7.51,-0.06,0.2,1.59,-6.45
21:49:45.183,16137,2.45,-7.53,-0.06,0.1,1.60,-6.53
21:49:45.240,16194,2.42,-7.55,-0.05,0.1,1.47,-6.56
21:49:45.297,16251,2.39,-7.56,-0.05,0.2,1.45,-6.56
21:49:45.355,16309,2.36,-7.57,-0.05,0.1,1.44,-6.62
21:49:45.413,16367,2.36,-7.44,-0.05,0.2,1.56,-6.35
21:49:45.469,16423,2.30,-6.86,-0.05,0.2,1.43,-4.94
21:49:45.525,16479,1.87,-5.82,-0.03,0.3,0.42,-3.28
21:49:45.583,16537,1.01,-4.48,-0.00,0.3,-1.25,-1.64
21:49:45.640,16594,0.32,-3.65,0.02,0.3,-1.65,-1.34
21:49:45.698,16652,-0.97,-2.09,0.07,0.3,-2.80,-0.69
21:49:45.755,16709,-1.48,-1.16,0.09,0.3,-2.13,-0.46
21:49:45.812,16766,-1.85,-0.43,0.10,0.2,-1.87,-0.67
21:49:45.869,16823,-2.03,-0.01,0.10,0.1,-1.58,-1.17
21:49:45.927,16881,-2.02,0.17,0.10,0.2,-1.10,-1.67
21:49:45.984,16938,-1.98,0.19,0.10,0.1,-0.93,-2.07
21:49:46.041,16995,-2.00,0.19,0.11,0.2,-1.14,-2.14
21:49:46.098,17052,-2.02,0.16,0.11,0.2,-1.14,-2.23
21:49:46.155,17109,-2.03,0.10,0.11,0.2,-1.19,-2.31
21:49:46.212,17166,-2.05,0.01,0.11,0.2,-1.19,-2.45
21:49:46.269,17223,-2.04,-0.04,0.12,0.3,-1.17,-2.42
21:49:46.327,17281,-2.04,-0.04,0.12,0.3,-1.16,-2.31
21:49:46.384,17338,-2.10,-0.01,0.12,0.2,-1.34,-2.18
21:49:46.441,17396,-2.14,0.02,0.13,0.2,-1.36,-2.15
21:49:46.498,17452,-2.15,-0.01,0.12,0.1,-1.32,-2.32
21:49:46.556,17510,-2.09,-0.15,0.12,0.2,-1.14,-2.60
21:49:46.613,17567,-1.99,-0.37,0.12,0.1,-1.01,-2.97
21:49:46.670,17624,-1.87,-0.78,0.11,0.2,-0.85,-3.60
21:49:46.727,17681,-1.82,-1.45,0.11,0.1,-0.96,-4.73
21:49:46.785,17739,-1.69,-2.62,0.11,0.0,-0.77,-6.57
21:49:46.842,17796,-1.42,-4.05,0.10,0.0,-0.33,-8.05
21:49:46.898,17852,-1.10,-5.33,0.09,-0.0,0.00,-9.03
21:49:46.956,17910,-0.42,-6.22,0.07,0.0,1.16,-8.37
21:49:47.013,17967,0.48,-6.50,0.03,0.2,2.29,-7.07
21:49:47.070,18024,1.53,-6.37,0.00,0.1,3.39,-6.06
21:49:47.127,18081,2.67,-5.95,-0.03,0.2,4.29,-5.05
21:49:47.184,18138,3.82,-5.36,-0.08,0.3,5.16,-4.38
21:49:47.241,18195,4.39,-4.35,-0.09,0.2,4.23,-2.82
21:49:47.299,18253,4.28,-3.19,-0.08,0.2,2.41,-1.43
21:49:47.356,18310,3.59,-1.95,-0.07,0.3,0.79,-0.77
21:49:47.414,18368,2.57,-1.07,-0.03,0.4,-0.81,-0.96
21:49:47.470,18424,1.53,-0.59,-0.01,0.4,-1.57,-1.55
21:49:47.527,18481,0.53,-0.62,0.03,0.3,-2.02,-2.90
21:49:47.584,18539,-0.27,-1.21,0.07,0.2,-2.13,-4.57
21:49:47.643,18597,-0.76,-2.23,0.07,0.4,-1.71,-6.37
21:49:47.699,18653,-1.09,-3.64,0.10,0.2,-1.43,-8.17
21:49:47.756,18710,-0.98,-5.20,0.10,0.1,-0.48,-9.30
21:49:47.813,18767,-0.36,-6.60,0.06,0.2,1.28,-10.28
21:49:47.871,18825,0.39,-7.82,0.03,0.2,2.21,-10.45
21:49:47.928,18882,0.84,-8.75,0.01,0.3,1.75,-10.27
21:49:47.985,18939,0.88,-9.23,0.01,0.2,0.80,-9.63
21:49:48.042,18996,0.73,-9.39,0.02,0.1,0.13,-8.94
21:49:48.100,19054,0.55,-9.44,0.03,0.2,-0.03,-8.73
21:49:48.157,19111,0.40,-9.38,0.03,0.3,-0.06,-8.46
21:49:48.214,19168,0.39,-9.28,0.03,0.3,0.21,-8.37
21:49:48.271,19225,0.61,-8.96,0.02,0.3,0.89,-7.83
21:49:48.329,19283,0.99,-8.09,0.01,0.3,1.55,-6.21
21:49:48.386,19340,1.22,-6.81,0.01,0.4,1.50,-4.09
21:49:48.442,19396,1.09,-5.27,0.01,0.3,0.52,-2.54
21:49:48.501,19455,0.55,-3.48,0.02,0.3,-0.75,-1.16
21:49:48.557,19511,-0.09,-1.87,0.04,0.2,-1.55,-0.29
21:49:48.615,19569,-0.65,-0.52,0.07,0.2,-1.67,-0.25
21:49:48.673,19627,-1.05,0.55,0.08,0.2,-1.55,-0.29
21:49:48.730,19684,-1.30,1.30,0.09,0.2,-1.30,-0.60
21:49:48.786,19740,-1.38,1.68,0.09,0.2,-0.96,-1.13
21:49:48.843,19797,-1.46,1.95,0.10,0.1,-0.98,-1.35
21:49:48.900,19854,-1.52,2.10,0.09,0.1,-1.01,-1.56
21:49:48.957,19911,-1.60,2.11,0.09,0.0,-1.10,-1.86
21:49:49.014,19968,-1.61,2.07,0.09,0.1,-0.95,-2.02
21:49:49.071,20025,-1.67,2.10,0.09,0.1,-1.06,-1.89
21:49:49.129,20083,-1.80,2.21,0.11,0.1,-1.37,-1.56
21:49:49.186,20140,-1.96,2.39,0.11,0.2,-1.58,-1.29
21:49:49.243,20197,-2.05,2.53,0.11,0.1,-1.42,-1.25
21:49:49.300,20255,-2.14,2.63,0.12,0.1,-1.53,-1.28
21:49:49.358,20312,-2.11,2.64,0.11,0.1,-1.19,-1.47
21:49:49.414,20368,-2.11,2.59,0.12,0.2,-1.29,-1.62
21:49:49.472,20426,-2.06,2.43,0.12,0.2,-1.20,-1.94
21:49:49.529,20483,-1.94,2.15,0.11,0.1,-0.89,-2.44
21:49:49.586,20540,-1.81,1.82,0.11,0.1,-0.86,-2.71
21:49:49.644,20598,-1.73,1.62,0.10,0.2,-0.90,-2.65
21:49:49.701,20655,-1.72,1.59,0.10,0.2,-1.03,-2.16
21:49:49.759,20713,-1.81,1.61,0.10,0.2,-1.42,-1.99
21:49:49.816,20770,-1.88,1.63,0.11,0.2,-1.40,-1.97
21:49:49.873,20827,-1.87,1.59,0.12,0.3,-1.24,-2.16
21:49:49.930,20884,-1.80,1.52,0.11,0.2,-1.04,-2.29
21:49:49.987,20941,-1.71,1.47,0.11,0.1,-0.92,-2.24
21:49:50.044,20998,-1.72,1.48,0.12,0.2,-1.15,-2.05
21:49:50.101,21056,-1.75,1.49,0.12,0.2,-1.29,-2.04
21:49:50.158,21112,-1.70,1.51,0.12,0.3,-1.07,-1.98
21:49:50.215,21169,-1.69,1.53,0.12,0.2,-1.15,-1.98
21:49:50.272,21226,-1.69,1.51,0.11,0.2,-1.21,-2.06
21:50:01.877,32831,12.27,-13.19,-0.41,0.1,-1.24,-2.10
21:50:01.991,32945,10.65,-12.23,0.00,0.0,6.43,-7.42
21:50:02.162,33116,10.70,-12.27,-0.01,0.1,6.65,-7.73
21:50:02.220,33174,10.57,-12.09,-0.00,0.2,6.47,-7.35
21:50:02.277,33231,10.15,-11.59,0.01,0.1,5.54,-6.26
21:50:02.334,33288,9.58,-10.96,0.02,0.1,4.89,-5.71
21:50:02.392,33346,8.65,-10.08,0.06,0.1,3.86,-4.51
21:50:02.450,33404,7.52,-9.05,0.09,0.2,2.18,-3.60
21:50:02.506,33460,6.29,-7.74,0.13,0.2,1.34,-2.12
21:50:02.563,33517,4.89,-6.33,0.15,0.2,0.30,-1.17
21:50:02.620,33574,3.62,-5.11,0.18,0.2,-0.42,-0.77
21:50:02.677,33631,2.32,-3.89,0.22,0.1,-1.00,-0.19
21:50:02.735,33689,1.04,-2.79,0.25,0.1,-1.75,0.15
21:50:02.792,33746,-0.00,-1.86,0.28,0.1,-1.80,0.25
21:50:02.849,33803,-0.74,-1.12,0.30,0.1,-1.82,0.48
21:50:02.906,33860,-1.27,-0.44,0.31,0.1,-1.44,0.63
21:50:02.963,33917,-1.53,0.11,0.32,0.2,-0.95,0.59
21:50:03.021,33975,-1.55,0.31,0.31,0.2,-0.39,-0.03
21:50:03.078,34032,-1.37,0.34,0.30,0.1,0.24,-0.52
21:50:03.135,34089,-1.06,0.16,0.30,0.1,0.74,-1.12
21:50:03.191,34145,-0.91,-0.06,0.30,0.2,0.56,-1.44
21:50:03.250,34204,-0.86,-0.32,0.30,0.1,0.26,-1.64
21:50:03.306,34260,-0.94,-0.42,0.30,0.1,-0.07,-1.40
21:50:03.364,34318,-1.03,-0.43,0.30,0.2,-0.21,-1.15
21:50:03.420,34374,-1.10,-0.36,0.31,0.1,-0.17,-0.90
21:50:03.477,34431,-1.13,-0.35,0.31,0.1,-0.22,-1.02
21:50:03.535,34489,-1.12,-0.39,0.31,0.2,-0.03,-1.18
21:50:03.592,34546,-1.20,-0.38,0.32,0.2,-0.28,-1.08
21:50:03.649,34603,-1.33,-0.32,0.33,0.3,-0.50,-0.91
21:50:03.707,34662,-1.37,-0.27,0.33,0.1,-0.38,-0.84
21:50:03.764,34718,-1.34,-0.27,0.33,0.1,-0.14,-1.02
21:50:03.821,34775,-1.32,-0.27,0.33,0.1,-0.18,-1.03
21:50:03.878,34832,-1.30,-0.29,0.33,0.2,-0.15,-1.05
21:50:03.936,34890,-1.34,-0.28,0.33,0.3,-0.34,-1.01
21:50:03.992,34946,-1.37,-0.30,0.34,0.3,-0.33,-1.11
21:50:04.050,35004,-1.34,-0.32,0.33,0.4,-0.23,-1.06
21:50:04.108,35062,-1.33,-0.35,0.33,0.3,-0.23,-1.16
21:50:04.164,35118,-1.32,-0.36,0.34,0.2,-0.25,-1.12
21:50:04.221,35176,-1.31,-0.39,0.34,0.1,-0.22,-1.16
21:50:04.279,35233,-1.31,-0.41,0.35,0.2,-0.27,-1.17
21:50:04.336,35290,-1.31,-0.44,0.35,0.2,-0.30,-1.21
21:50:04.392,35346,-1.29,-0.49,0.35,0.2,-0.22,-1.27
21:50:04.451,35405,-1.26,-0.52,0.35,0.2,-0.22,-1.29
21:50:04.507,35461,-1.24,-0.52,0.34,0.2,-0.20,-1.22
21:50:04.564,35518,-1.25,-0.50,0.34,0.2,-0.30,-1.15
21:50:04.622,35576,-1.27,-0.44,0.34,0.2,-0.35,-1.02
21:50:04.679,35633,-1.27,-0.39,0.34,0.1,-0.32,-0.98
21:50:04.736,35690,-1.24,-0.38,0.34,0.2,-0.19,-1.08
21:50:04.793,35747,-1.21,-0.37,0.34,0.3,-0.24,-1.06
21:50:04.850,35804,-1.20,-0.37,0.33,0.3,-0.26,-1.14
21:50:04.907,35861,-1.19,-0.38,0.34,0.2,-0.24,-1.17
21:50:04.965,35919,-1.20,-0.38,0.33,0.3,-0.28,-1.14
21:50:05.023,35977,-1.19,-0.36,0.34,0.3,-0.25,-1.08
21:50:05.079,36033,-1.19,-0.35,0.33,0.3,-0.30,-1.11
21:50:05.136,36091,-1.19,-0.32,0.34,0.2,-0.32,-1.04
21:50:05.193,36147,-1.19,-0.29,0.34,0.1,-0.31,-1.02
21:50:05.251,36205,-1.20,-0.27,0.33,0.2,-0.35,-0.99
21:50:05.308,36262,-1.19,-0.24,0.34,0.2,-0.31,-0.99
