Timestamp,ElapsedMillis,Yaw,Pitch,Roll,Altitude,YawServo,PitchServo,Pyro1,Pyro2
13:23:49.804,29641,1.40,87.96,-88.10,0.0,83.00,97.00,1,0
13:23:49.909,29746,1.40,87.96,-88.10,0.0,83.00,97.00,1,0
13:23:50.019,29856,1.47,87.95,-88.01,0.0,83.00,97.00,0,0
13:23:50.133,29972,1.60,87.95,-87.88,0.0,83.00,97.00,0,0
13:23:50.244,30081,1.63,87.95,-87.88,0.0,83.00,97.00,0,0
13:23:50.359,30196,1.80,87.94,-87.76,0.0,83.00,97.00,1,0
13:23:50.569,30406,1.25,87.96,-88.22,0.0,83.00,97.00,0,0
13:23:50.669,30506,1.23,87.97,-88.27,0.0,83.00,97.00,0,0
13:23:50.780,30617,1.22,87.97,-88.27,0.0,83.00,97.00,0,0
13:23:50.889,30726,1.27,87.97,-88.23,0.0,83.00,97.00,0,0
13:23:50.989,30826,1.36,87.97,-88.12,0.0,83.00,97.00,0,0
13:23:51.100,30937,0.44,87.98,-89.02,0.0,83.00,97.00,0,0
13:23:51.210,31047,0.12,87.98,-89.34,0.0,83.00,97.00,0,1
13:23:51.325,31162,0.30,87.98,-89.16,0.0,83.00,97.00,0,0
13:23:51.435,31272,0.97,87.99,-88.54,0.0,83.00,97.00,0,0
13:23:51.550,31387,0.29,88.01,-89.03,0.0,83.00,97.00,0,0
13:23:51.660,31497,0.27,88.01,-89.20,0.0,83.00,97.00,0,0
13:23:51.760,31597,0.22,88.01,-89.21,0.0,83.00,97.00,0,0
13:23:51.860,31697,0.24,88.01,-89.16,0.0,83.00,97.00,1,0
13:23:51.976,31813,0.32,88.00,-88.99,0.0,83.00,97.00,0,1
13:23:52.086,31923,0.08,87.99,-89.16,0.0,83.00,97.00,0,0
13:23:52.191,32028,-0.04,88.00,-89.35,0.0,83.00,97.00,0,1
13:23:52.296,32133,0.15,88.00,-89.23,0.0,83.00,97.00,1,0
13:23:52.396,32233,-0.07,87.99,-89.32,0.0,83.00,97.00,0,0
13:23:52.501,32338,-0.11,88.00,-89.37,0.0,83.00,97.00,0,0
13:23:52.601,32438,-0.05,87.99,-89.37,0.0,83.00,97.00,0,0
13:23:52.701,32538,0.01,88.00,-89.27,0.0,83.00,97.00,0,0
13:23:52.811,32648,-0.01,88.00,-89.27,0.0,83.00,97.00,0,0
13:23:52.926,32763,0.22,88.00,-89.05,0.0,83.00,97.00,0,0
13:23:53.026,32863,0.27,87.99,-89.00,0.0,83.00,97.00,0,0
13:23:53.141,32978,0.17,88.00,-89.10,0.0,83.00,97.00,0,1
13:23:53.251,33088,0.13,88.01,-89.14,0.0,83.00,97.00,0,0
13:23:53.352,33189,-0.02,88.01,-89.28,0.0,83.00,97.00,0,0
13:23:53.452,33289,-0.03,88.02,-89.28,0.0,83.00,97.00,0,0
13:23:53.567,33404,-0.04,88.02,-89.28,0.0,83.00,97.00,0,0
13:23:53.682,33519,-0.30,88.02,-89.51,0.0,83.00,97.00,0,0
13:23:53.792,33629,-0.24,88.03,-89.42,0.0,83.00,97.00,1,0
13:23:53.907,33744,-0.23,88.03,-89.42,0.0,83.00,97.00,0,0
13:23:54.007,33844,-0.16,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:54.107,33944,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:54.217,34054,-0.14,88.03,-89.37,0.0,83.00,97.00,1,0
13:23:54.322,34159,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:54.422,34259,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:54.522,34359,-0.14,88.03,-89.37,0.0,83.00,97.00,0,1
13:23:54.622,34459,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:54.732,34569,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:54.833,34670,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:55.062,34899,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:55.163,35000,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:55.262,35099,-0.14,88.03,-89.37,0.0,83.00,97.00,0,1
13:23:55.362,35199,-0.14,88.03,-89.37,0.0,83.00,97.00,1,0
13:23:55.462,35299,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:55.563,35400,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:55.673,35510,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:55.783,35620,-0.14,88.03,-89.37,0.0,83.00,97.00,1,0
13:23:56.013,35850,-0.14,88.03,-89.37,0.0,83.00,97.00,1,0
13:23:56.113,35950,-0.14,88.03,-89.37,0.0,83.00,97.00,0,1
13:23:56.213,36050,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:56.323,36160,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:56.423,36260,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:56.523,36360,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:56.628,36465,-0.14,88.03,-89.37,0.0,83.00,97.00,0,1
13:23:56.738,36575,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:56.853,36690,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:56.953,36791,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:57.055,36892,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:57.169,37006,-0.14,88.03,-89.37,0.0,83.00,97.00,1,0
13:23:57.284,37121,-0.14,88.03,-89.37,0.0,83.00,97.00,1,0
13:23:57.394,37231,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:57.504,37341,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:57.604,37441,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:57.704,37541,-0.14,88.03,-89.37,0.0,83.00,97.00,0,1
13:23:57.805,37642,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:57.919,37756,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:58.029,37866,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:58.135,37972,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:58.244,38081,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:58.344,38181,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:58.459,38296,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:58.574,38411,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:58.685,38523,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:58.785,38622,-0.14,88.03,-89.37,0.0,83.00,97.00,0,1
13:23:58.904,38741,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:59.015,38852,-0.14,88.03,-89.37,0.0,83.00,97.00,0,1
13:23:59.115,38952,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:59.215,39052,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:59.325,39162,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:59.430,39267,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:59.530,39367,-0.14,88.03,-89.37,0.0,83.00,97.00,0,1
13:23:59.635,39472,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:59.735,39572,-0.14,88.03,-89.37,0.0,83.00,97.00,1,0
13:23:59.841,39678,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:23:59.951,39788,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:24:00.066,39903,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:24:00.181,40018,-0.14,88.03,-89.37,0.0,83.00,97.00,1,0
13:24:00.291,40128,-0.14,88.03,-89.37,0.0,83.00,97.00,0,1
13:24:00.391,40228,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:24:00.491,40328,-0.14,88.03,-89.37,0.0,83.00,97.00,0,0
13:24:00.607,40444,-0.71,88.02,-89.54,0.0,83.00,97.00,0,0
13:24:00.716,40553,106.18,86.44,21.05,0.0,83.00,97.00,0,0
13:24:00.826,40663,120.33,80.25,36.78,0.0,83.00,97.00,0,0
13:24:00.932,40769,112.46,84.97,28.62,0.0,83.00,97.00,0,1
13:24:01.031,40868,-28.20,86.26,-112.27,0.0,83.00,97.00,0,0
13:24:01.141,40978,-39.33,82.05,-124.52,0.0,83.00,97.00,0,0
13:24:01.247,41084,-39.26,82.57,-123.79,0.0,83.00,97.00,0,0
13:24:01.347,41184,-6.86,87.93,-90.26,0.0,83.00,97.00,1,0
13:24:01.462,41299,114.02,83.44,32.26,0.0,83.00,97.00,0,1
13:24:01.577,41414,119.44,77.30,38.47,0.0,83.00,97.00,0,0
13:24:01.687,41524,121.58,73.67,39.97,0.0,83.00,97.00,0,1
13:24:01.792,41629,122.15,72.63,40.27,0.0,83.00,97.00,0,0
13:24:01.907,41744,119.75,73.16,38.49,0.0,83.00,97.00,0,0
13:24:02.017,41854,92.17,73.69,12.05,0.0,83.00,97.00,0,0
13:24:02.122,41959,63.75,67.60,-16.26,0.0,83.00,97.00,0,0
13:24:02.222,42059,48.32,57.87,-31.87,0.0,83.00,97.00,0,0
13:24:02.322,42159,40.86,47.73,-40.05,0.0,83.00,97.00,0,0
13:24:02.423,42260,37.84,40.94,-43.47,0.0,83.00,97.00,0,0
13:24:02.537,42374,37.37,37.15,-44.25,0.0,83.00,97.00,1,0
13:24:02.647,42484,38.18,31.23,-43.67,0.0,83.00,97.00,0,0
13:24:02.747,42584,39.93,24.70,-41.69,0.0,83.00,97.00,0,1
13:24:02.863,42700,41.20,15.82,-40.38,0.0,83.00,97.00,0,1
13:24:02.963,42800,43.77,5.41,-40.25,0.0,83.00,97.00,0,1
13:24:03.078,42915,42.06,1.09,-41.45,0.0,83.00,97.00,0,1
13:24:03.177,43014,40.82,-2.48,-41.00,0.0,83.00,97.00,0,0
13:24:03.283,43120,38.01,-5.13,-41.18,0.0,83.00,97.00,0,1
13:24:03.388,43225,36.14,-6.96,-41.47,0.0,83.00,97.00,0,0
13:24:03.488,43325,35.34,-8.30,-42.06,0.0,83.00,97.00,0,1
13:24:03.588,43425,34.23,-6.34,-42.21,0.0,83.00,97.00,0,0
13:24:03.688,43525,30.56,-2.09,-36.85,0.0,83.00,97.00,0,0
13:24:03.803,43640,26.38,0.48,-34.31,0.0,83.00,97.00,0,0
13:24:03.903,43740,28.94,3.11,-36.70,0.0,83.00,97.00,0,1
13:24:04.003,43840,32.89,4.00,-43.99,0.0,83.00,97.00,0,0
13:24:04.108,43945,34.41,6.78,-51.95,0.0,83.00,97.00,1,0
13:24:04.213,44050,36.72,3.84,-52.77,0.0,83.00,97.00,0,0
13:24:04.313,44150,40.52,3.05,-43.48,0.0,83.00,97.00,0,0
13:24:04.423,44261,42.83,5.72,-37.74,0.0,83.00,97.00,0,0
13:24:04.528,44365,36.34,11.73,-47.16,0.0,83.00,97.00,0,0
13:24:04.638,44475,40.14,6.60,-42.67,0.0,83.00,97.00,0,0
13:24:04.748,44586,44.84,7.21,-35.14,0.0,83.00,97.00,0,1
13:24:04.849,44686,41.07,16.30,-41.52,0.0,83.00,97.00,0,0
13:24:04.953,44790,38.74,27.37,-47.89,0.0,83.00,97.00,0,1
13:24:05.064,44901,35.07,35.58,-58.42,0.0,83.00,97.00,0,0
13:24:05.179,45016,20.91,24.67,-77.05,0.0,83.00,97.00,0,0
13:24:05.279,45116,13.93,4.36,-82.55,0.0,83.00,97.00,0,0
13:24:05.493,45330,19.98,-12.65,-54.70,0.0,83.00,97.00,0,0
13:24:05.593,45430,30.00,-7.40,-39.07,0.0,83.00,97.00,0,0
13:24:05.705,45542,40.54,-1.81,-27.47,0.0,83.00,97.00,0,0
13:24:05.819,45656,48.70,9.86,-27.12,0.0,83.00,97.00,0,1
13:24:05.919,45756,49.82,22.09,-39.63,0.0,83.00,97.00,0,0
13:24:06.035,45872,40.96,22.35,-62.73,0.0,83.00,97.00,0,1
13:24:06.134,45971,30.46,9.49,-76.48,0.0,83.00,97.00,0,0
13:24:06.249,46086,23.43,-6.33,-75.58,0.0,83.00,97.00,0,0
13:24:06.360,46197,21.44,-10.23,-61.14,0.0,83.00,97.00,0,0
13:24:06.459,46296,28.39,-4.45,-43.23,0.0,83.00,97.00,0,0
13:24:06.575,46412,40.95,3.35,-25.80,0.0,83.00,97.00,0,0
13:24:06.690,46527,49.79,23.45,-25.62,0.0,83.00,97.00,0,0
13:24:06.805,46642,53.96,42.86,-34.39,0.0,83.00,97.00,0,0
13:24:06.914,46751,63.98,51.90,-29.16,0.0,83.00,97.00,0,0
13:24:07.020,46857,78.17,61.62,-11.99,0.0,83.00,97.00,0,0
13:24:07.135,46972,91.21,67.35,-4.30,0.0,83.00,97.00,0,0
13:24:07.246,47083,85.19,69.02,-8.73,0.0,83.00,97.00,0,0
13:24:07.355,47192,80.77,69.98,-17.37,0.0,83.00,97.00,0,1
13:24:07.470,47307,79.56,71.18,-23.17,0.0,83.00,97.00,1,0
13:24:07.586,47423,80.02,71.91,-30.74,0.0,83.00,97.00,0,0
13:24:07.695,47533,88.38,71.84,-30.98,0.0,83.00,97.00,0,0
13:24:07.800,47637,88.08,71.84,-30.98,0.0,83.00,97.00,0,0
13:24:07.911,47748,85.22,71.84,-31.08,0.0,83.00,97.00,0,0
13:24:08.026,47863,86.25,71.84,-31.02,0.0,83.00,97.00,0,0
13:24:08.126,47963,86.03,71.84,-31.04,0.0,83.00,97.00,0,0
13:24:08.226,48063,84.99,71.85,-31.11,0.0,83.00,97.00,0,0
13:24:08.340,48177,85.53,71.86,-31.06,0.0,83.00,97.00,1,0
13:24:08.441,48278,85.23,71.85,-31.08,0.0,83.00,97.00,0,0
13:24:08.540,48378,85.23,71.86,-31.09,0.0,83.00,97.00,0,0
13:24:08.651,48488,85.38,71.87,-31.05,0.0,83.00,97.00,0,0
13:24:08.757,48594,85.30,71.87,-31.03,0.0,83.00,97.00,0,0
13:24:08.866,48703,85.36,71.87,-31.03,0.0,83.00,97.00,1,0
13:24:08.966,48803,85.27,71.86,-31.06,0.0,83.00,97.00,0,0
13:24:09.081,48918,85.30,71.86,-31.08,0.0,83.00,97.00,0,0
13:24:09.191,49028,85.26,71.87,-31.08,0.0,83.00,97.00,0,1
13:24:09.307,49144,85.28,71.86,-31.08,0.0,83.00,97.00,0,0
13:24:09.407,49244,85.25,71.86,-31.09,0.0,83.00,97.00,0,0
13:24:09.507,49344,85.27,71.86,-31.09,0.0,83.00,97.00,0,0
13:24:09.612,49449,85.30,71.86,-31.07,0.0,83.00,97.00,0,0
13:24:09.727,49564,85.27,71.86,-31.10,0.0,83.00,97.00,0,0
13:24:09.837,49674,85.23,71.87,-31.13,0.0,83.00,97.00,0,0
13:24:09.953,49790,85.21,71.87,-31.17,0.0,83.00,97.00,0,0
13:24:10.053,49890,85.17,71.87,-31.20,0.0,83.00,97.00,0,1
13:24:10.158,49995,85.17,71.88,-31.20,0.0,83.00,97.00,0,0
13:24:10.257,50094,85.16,71.88,-31.21,0.0,83.00,97.00,0,0
13:24:10.358,50195,85.15,71.88,-31.22,0.0,83.00,97.00,0,1
13:24:10.463,50300,85.15,71.89,-31.21,0.0,83.00,97.00,0,0
13:24:10.568,50405,85.11,71.89,-31.25,0.0,83.00,97.00,0,0
13:24:10.668,50505,85.04,71.90,-31.30,0.0,83.00,97.00,0,0
13:24:10.768,50605,85.02,71.90,-31.33,0.0,83.00,97.00,0,0
13:24:10.883,50720,85.01,71.91,-31.33,0.0,83.00,97.00,0,1
13:24:10.983,50820,85.00,71.90,-31.32,0.0,83.00,97.00,0,0
13:24:11.093,50930,85.01,71.90,-31.32,0.0,83.00,97.00,0,0
13:24:11.193,51030,85.00,71.90,-31.35,0.0,83.00,97.00,0,0
13:24:11.298,51135,84.98,71.90,-31.36,0.0,83.00,97.00,0,0
13:24:11.398,51235,84.99,71.89,-31.34,0.0,83.00,97.00,0,0
13:24:11.498,51335,85.01,71.89,-31.33,0.0,83.00,97.00,0,0
13:24:11.599,51436,84.97,71.89,-31.34,0.0,83.00,97.00,0,0
13:24:11.714,51551,84.94,71.89,-31.36,0.0,83.00,97.00,1,0
13:24:11.814,51651,84.96,71.88,-31.36,0.0,83.00,97.00,1,0
13:24:11.919,51756,84.90,71.89,-31.40,0.0,83.00,97.00,0,0
13:24:12.019,51856,84.88,71.89,-31.42,0.0,83.00,97.00,0,0
13:24:12.120,51957,84.89,71.88,-31.43,0.0,83.00,97.00,0,0
13:24:12.220,52057,84.88,71.88,-31.43,0.0,83.00,97.00,0,0
13:24:12.335,52172,84.86,71.88,-31.43,0.0,83.00,97.00,0,0
13:24:12.445,52282,84.87,71.88,-31.42,0.0,83.00,97.00,0,0
13:24:12.545,52382,84.87,71.87,-31.43,0.0,83.00,97.00,1,0
13:24:12.651,52488,84.86,71.87,-31.42,0.0,83.00,97.00,0,0
13:24:12.751,52588,84.86,71.87,-31.40,0.0,83.00,97.00,0,0
13:24:12.850,52687,84.85,71.87,-31.41,0.0,83.00,97.00,0,0
13:24:12.965,52802,84.85,71.87,-31.41,0.0,83.00,97.00,0,0
13:24:13.076,52913,84.85,71.86,-31.41,0.0,83.00,97.00,0,0
13:24:13.175,53012,84.87,71.86,-31.38,0.0,83.00,97.00,0,0
13:24:13.290,53127,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:13.400,53237,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:13.505,53342,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:13.606,53443,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:13.706,53543,84.87,71.86,-31.37,0.0,83.00,97.00,0,1
13:24:13.821,53658,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:13.920,53757,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:14.036,53873,84.87,71.86,-31.37,0.0,83.00,97.00,1,0
13:24:14.135,53972,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:14.251,54088,84.87,71.86,-31.37,0.0,83.00,97.00,0,1
13:24:14.351,54188,84.87,71.86,-31.37,0.0,83.00,97.00,0,1
13:24:14.467,54304,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:14.577,54414,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:14.691,54528,84.87,71.86,-31.37,0.0,83.00,97.00,0,1
13:24:14.806,54643,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:14.916,54753,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:15.021,54858,84.87,71.86,-31.37,0.0,83.00,97.00,0,1
13:24:15.122,54959,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:15.227,55064,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:15.337,55174,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:15.452,55289,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:15.552,55389,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:15.667,55504,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:15.767,55604,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:15.867,55704,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:15.983,55820,84.87,71.86,-31.37,0.0,83.00,97.00,0,1
13:24:16.093,55930,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:16.197,56034,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:16.297,56134,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:16.398,56235,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:16.513,56350,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:16.627,56464,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:16.738,56575,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:16.838,56675,84.87,71.86,-31.37,0.0,83.00,97.00,0,1
13:24:16.954,56792,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:17.278,57115,84.87,71.86,-31.37,0.0,83.00,97.00,0,1
13:24:17.484,57321,84.87,71.86,-31.37,0.0,83.00,97.00,1,0
13:24:17.585,57422,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:17.699,57536,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:17.799,57636,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:17.900,57737,84.87,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:18.009,57847,84.88,71.86,-31.37,0.0,83.00,97.00,0,0
13:24:18.120,57957,84.86,71.86,-31.40,0.0,83.00,97.00,0,0
13:24:18.225,58062,84.84,71.86,-31.40,0.0,83.00,97.00,0,0
13:24:18.325,58162,84.87,71.85,-31.39,0.0,83.00,97.00,0,0
13:24:18.425,58262,84.87,71.85,-31.36,0.0,83.00,97.00,0,1
13:24:18.541,58378,84.86,71.85,-31.38,0.0,83.00,97.00,0,0
13:24:18.640,58477,84.84,71.85,-31.39,0.0,83.00,97.00,0,0
13:24:18.756,58593,84.82,71.84,-31.41,0.0,83.00,97.00,0,1
13:24:18.866,58703,84.85,71.84,-31.40,0.0,83.00,97.00,0,1
13:24:18.980,58817,84.83,71.84,-31.43,0.0,83.00,97.00,0,1
13:24:19.085,58922,84.79,71.84,-31.45,0.0,83.00,97.00,0,0
13:24:19.201,59038,84.80,71.83,-31.44,0.0,83.00,97.00,0,1
13:24:19.301,59138,84.80,71.83,-31.43,0.0,83.00,97.00,0,0
13:24:19.401,59238,84.83,71.84,-31.42,0.0,83.00,97.00,0,0
13:24:19.511,59348,84.82,71.83,-31.42,0.0,83.00,97.00,0,0
13:24:19.610,59447,84.82,71.83,-31.42,0.0,83.00,97.00,0,0
13:24:19.726,59563,84.81,71.83,-31.42,0.0,83.00,97.00,0,0
13:24:19.826,59663,84.81,71.83,-31.42,0.0,83.00,97.00,0,0
13:24:19.941,59778,84.77,71.83,-31.45,0.0,83.00,97.00,1,0
13:24:20.041,59878,84.78,71.82,-31.44,0.0,83.00,97.00,0,0
13:24:20.141,59978,84.77,71.82,-31.44,0.0,83.00,97.00,1,0
13:24:20.241,60078,84.74,71.82,-31.46,0.0,83.00,97.00,0,1
13:24:20.357,60194,84.70,71.84,-31.50,0.0,83.00,97.00,0,0
13:24:20.456,60293,84.70,71.83,-31.50,0.0,83.00,97.00,0,0
13:24:20.557,60394,84.70,71.83,-31.50,0.0,83.00,97.00,0,0
13:24:20.671,60508,84.71,71.83,-31.48,0.0,83.00,97.00,0,0
13:24:20.772,60609,84.72,71.83,-31.47,0.0,83.00,97.00,0,0
13:24:20.871,60708,84.72,71.84,-31.46,0.0,83.00,97.00,0,0
13:24:20.982,60819,84.72,71.84,-31.46,0.0,83.00,97.00,0,0
13:24:21.081,60918,84.72,71.84,-31.46,0.0,83.00,97.00,0,0
13:24:21.197,61034,84.72,71.84,-31.46,0.0,83.00,97.00,0,0
13:24:21.297,61134,84.72,71.84,-31.46,0.0,83.00,97.00,0,0
13:24:21.412,61249,84.72,71.84,-31.46,0.0,83.00,97.00,0,0
13:24:21.522,61359,84.72,71.84,-31.46,0.0,83.00,97.00,0,0
13:24:21.747,61584,84.72,71.84,-31.46,0.0,83.00,97.00,0,0
13:24:21.848,61685,84.72,71.84,-31.46,0.0,83.00,97.00,0,1
13:24:21.962,61799,84.72,71.84,-31.46,0.0,83.00,97.00,1,0
13:24:22.062,61899,84.72,71.84,-31.46,0.0,83.00,97.00,0,1
13:24:22.173,62010,84.72,71.84,-31.46,0.0,83.00,97.00,0,1
13:24:22.273,62110,84.72,71.84,-31.46,0.0,83.00,97.00,1,0
13:24:22.372,62209,84.72,71.84,-31.46,0.0,83.00,97.00,0,0
