Timestamp,ElapsedMillis,Yaw,Pitch,Roll,Altitude,YawServo,PitchServo,Pyro1,Pyro2,DeltaTime,State
19:46:18.442,8994,0.72,-0.29,9.29,0.0,83.50,92.50,0,0,0.0029,0
19:46:18.443,8995,0.72,-0.29,9.29,0.0,83.50,92.50,0,0,0.0017,0
19:46:18.446,8998,0.72,-0.29,9.29,0.0,83.50,92.50,0,1,0.0029,0
19:46:18.447,8999,0.72,-0.29,9.29,0.0,83.50,92.50,0,1,0.0036,0
19:46:18.449,9001,1.31,-0.04,9.26,0.0,83.50,92.50,0,0,0.0010,0
19:46:18.647,9199,1.31,-0.04,9.26,0.0,83.50,92.50,0,0,0.0029,0
19:46:18.846,9398,1.31,-0.05,9.26,0.0,83.50,92.50,0,0,0.0018,0
19:46:19.047,9599,1.32,-0.05,9.25,0.0,83.50,92.50,0,0,0.0036,0
19:46:19.247,9799,1.32,-0.04,9.25,0.0,83.50,92.50,0,0,0.0010,0
19:46:19.446,9998,1.34,-0.04,9.25,0.0,83.50,92.50,0,0,0.0016,0
19:46:19.647,10199,1.33,-0.04,9.27,0.0,83.50,92.50,0,0,0.0010,0
19:46:19.852,10404,1.32,-0.04,9.28,0.0,83.50,92.50,0,0,0.0018,0
19:46:20.051,10604,1.32,-0.03,9.28,0.0,83.50,92.50,0,0,0.0010,0
19:46:20.253,10805,1.32,-0.03,9.27,0.0,83.50,92.50,0,0,0.0047,0
19:46:20.452,11004,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0036,0
19:46:20.654,11206,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0029,0
19:46:20.857,11410,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0035,0
19:46:21.058,11610,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0017,0
19:46:21.258,11810,1.33,-0.03,9.27,0.0,83.50,92.50,0,1,0.0010,0
19:46:21.457,12009,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0017,0
19:46:21.658,12210,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0010,0
19:46:21.858,12410,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0017,0
19:46:22.059,12611,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0010,0
19:46:22.264,12816,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0010,0
19:46:22.464,13016,1.33,-0.03,9.27,0.0,83.50,92.50,1,0,0.0010,0
19:46:22.664,13216,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0029,0
19:46:22.864,13416,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0010,0
19:46:23.064,13616,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0048,0
19:46:23.269,13821,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0010,0
19:46:23.470,14022,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0055,0
19:46:23.669,14221,1.33,-0.03,9.27,0.0,83.50,92.50,0,1,0.0055,0
19:46:23.875,14427,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0023,0
19:46:24.074,14626,1.33,-0.03,9.27,0.0,83.50,92.50,0,0,0.0010,0
19:46:33.758,24310,1.34,-0.03,9.28,0.0,83.50,92.50,0,0,0.0029,1
19:46:33.958,24511,0.59,-0.38,0.00,0.0,83.50,92.50,0,0,0.0016,1
19:46:34.163,24715,0.59,-0.40,-0.02,0.0,83.50,92.50,0,1,0.0024,1
19:46:34.363,24915,0.58,-0.41,-0.02,0.0,83.50,92.50,0,0,0.0046,1
19:46:34.563,25116,0.58,-0.42,-0.01,0.0,83.50,92.50,0,0,0.0029,1
19:46:34.769,25321,0.58,-0.41,-0.01,0.0,83.50,92.50,1,0,0.0010,1
19:46:34.968,25520,0.60,-0.40,-0.01,0.0,83.50,92.50,0,0,0.0055,1
19:46:35.169,25721,0.61,-0.41,-0.00,0.0,83.50,92.50,0,0,0.0061,1
19:46:35.369,25921,0.61,-0.40,-0.00,0.0,83.50,92.50,0,0,0.0036,1
19:46:35.569,26122,0.61,-0.39,-0.03,0.0,83.50,92.50,0,0,0.0016,1
19:46:35.774,26326,0.61,-0.38,-0.04,0.0,83.50,92.50,0,1,0.0047,1
19:46:35.974,26526,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0010,1
19:46:36.174,26726,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0016,1
19:46:36.374,26926,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0010,1
19:46:36.574,27126,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0031,1
19:46:36.779,27331,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0010,1
19:46:36.985,27537,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0016,1
19:46:37.185,27737,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0016,1
19:46:37.384,27937,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0036,1
19:46:37.584,28136,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0023,1
19:46:37.785,28337,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0036,1
19:46:37.985,28537,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0010,1
19:46:38.185,28737,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0017,1
19:46:38.390,28942,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0010,1
19:46:38.590,29142,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0055,1
19:46:38.789,29341,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0036,1
19:46:38.990,29542,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0036,1
19:46:39.197,29749,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0062,1
19:46:39.396,29948,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0016,1
19:46:39.595,30147,0.61,-0.38,-0.04,0.0,83.50,92.50,0,1,0.0010,1
19:46:39.796,30348,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0016,1
19:46:39.995,30548,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0010,1
19:46:40.201,30753,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0035,1
19:46:40.401,30953,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0010,1
19:46:40.601,31154,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0035,1
19:46:40.801,31353,0.61,-0.38,-0.04,0.0,83.50,92.50,0,0,0.0010,1
