Timestamp,ElapsedMillis,Yaw,Pitch,Roll,Altitude,YawServo,PitchServo
22:03:24.606,10562,0.07,1.29,2.16,0.0,-3.00,-4.86
22:03:24.606,10562,0.07,1.28,2.16,0.0,-2.94,-4.84
22:03:24.607,10563,0.06,1.28,2.16,0.0,-2.88,-4.90
22:03:24.607,10563,0.05,1.29,2.16,0.0,-2.89,-4.80
22:03:24.607,10563,-4.99,1.34,-3.92,-3.5,-3.34,8.77
22:03:24.711,10667,-5.00,1.34,-3.94,-3.5,-3.33,8.69
22:03:24.811,10767,-4.99,1.34,-3.94,-3.5,-3.38,8.75
22:03:24.911,10867,-4.98,1.34,-3.94,-3.5,-3.39,8.71
22:03:25.011,10967,-4.98,1.34,-3.95,-3.5,-3.45,8.72
22:03:25.110,11066,-4.98,1.34,-3.94,-3.5,-3.40,8.66
22:03:25.211,11167,-4.98,1.34,-3.95,-3.5,-3.39,8.83
22:03:25.316,11272,-4.98,1.35,-3.94,-3.5,-3.40,8.75
22:03:25.421,11377,-4.97,1.35,-3.93,-3.5,-3.45,8.64
22:03:25.521,11477,-4.96,1.34,-3.93,-3.5,-3.28,8.74
22:03:25.621,11577,-4.95,1.34,-3.93,-3.5,-3.33,8.63
22:03:25.721,11677,-4.96,1.33,-3.94,-3.5,-3.37,8.64
22:03:25.826,11782,-4.98,1.33,-3.93,-3.5,-3.37,8.68
22:03:25.926,11883,-4.98,1.33,-3.92,-3.5,-3.30,8.62
22:03:26.032,11988,-4.97,1.32,-3.93,-3.5,-3.34,8.73
22:03:26.131,12087,-4.98,1.32,-3.93,-3.5,-3.34,8.63
22:03:26.232,12188,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:26.337,12293,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:26.442,12398,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:26.541,12497,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:26.642,12598,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:26.742,12698,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:26.848,12804,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:26.948,12904,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:27.152,13108,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:27.253,13209,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:27.358,13314,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:27.458,13414,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:27.558,13514,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:27.658,13614,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:27.763,13719,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:27.863,13819,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:27.963,13919,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:28.063,14019,-4.97,1.32,-3.93,-3.5,-3.34,8.68
22:03:28.168,14124,-4.97,1.31,-3.91,-3.5,-3.27,8.70
22:03:28.268,14224,-4.97,1.31,-3.91,-3.5,-3.38,8.64
22:03:28.368,14324,-4.97,1.32,-3.91,-3.5,-3.28,8.69
22:03:28.474,14430,-4.96,1.32,-3.91,-3.5,-3.33,8.70
22:03:28.578,14534,-4.97,1.32,-3.92,-3.5,-3.40,8.76
22:03:28.678,14634,-5.43,1.73,-3.67,-3.5,-10.81,3.09
22:03:28.778,14734,-2.91,4.88,-3.14,-3.5,-15.76,6.08
22:03:28.878,14834,-1.20,5.50,-3.32,-3.5,-24.64,4.63
22:03:28.983,14939,-1.00,12.15,-2.81,-3.5,-26.40,4.87
22:03:29.084,15040,-0.94,18.55,-3.26,-3.5,-26.40,13.74
22:03:29.189,15145,0.16,11.44,-7.12,-3.5,8.37,24.77
22:03:29.289,15245,1.69,1.47,-8.81,-3.5,26.40,26.40
22:03:29.389,15345,3.18,-11.70,-11.46,-3.5,26.40,26.40
22:03:29.489,15445,4.92,2.70,-9.97,-3.5,-26.40,18.15
22:03:29.589,15545,7.49,15.97,-7.63,-3.5,-26.40,14.03
22:03:29.694,15650,9.86,20.09,-4.72,-3.5,-15.16,3.35
22:03:29.794,15750,6.97,5.50,-5.29,-3.5,26.40,9.27
22:03:29.894,15850,1.86,-16.62,-10.39,-3.5,26.40,26.40
22:03:30.000,15956,0.67,-28.38,-18.10,-3.5,26.40,26.40
22:03:30.100,16056,0.30,-30.70,-21.57,-3.5,26.40,26.40
22:03:30.200,16156,-3.88,-38.33,-17.90,-3.5,26.40,24.06
22:03:30.299,16255,-10.61,-48.97,-12.38,-3.5,26.40,23.93
22:03:30.400,16356,-16.65,-54.83,-6.42,-3.5,26.40,21.33
